<-10.350002,171.430969,-356.811233>,<0.288381,-0.264484,-0.920263,0.000000,0.214631,0.954494,-0.207063,0.000000,0.933151,-0.137804,0.332024,0.000000,0.000000,0.000000,0.000000,1.000000>,<20.000000>,<iTallElipsoid>,<-2>,<6696>
<63.086200,262.900229,-138.539408>,<0.874490,0.294287,-0.385568,0.000000,-0.355960,0.929348,-0.098007,0.000000,0.329484,0.222953,0.917460,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43098>
<6.634614,-118.801341,-258.577410>,<-0.535095,0.028179,-0.844322,0.000000,0.172946,-0.974622,-0.142133,0.000000,-0.826900,-0.222076,0.516642,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43155>
<5.349739,221.516069,-83.141423>,<0.195396,0.040723,0.979878,0.000000,0.518597,0.843731,-0.138478,0.000000,-0.832393,0.535220,0.143743,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43021>
<55.175878,152.133918,-207.139149>,<0.521267,0.231698,0.821338,0.000000,0.617175,0.562345,-0.550330,0.000000,-0.589386,0.793778,0.150134,0.000000,0.000000,0.000000,0.000000,1.000000>,<30.000000>,<iRegularElipsoid>,<-2>,<12895>
<-44.511317,137.764224,-44.717229>,<-0.733939,-0.611662,0.295301,0.000000,0.204300,-0.613438,-0.762860,0.000000,0.647761,-0.499562,0.575189,0.000000,0.000000,0.000000,0.000000,1.000000>,<20.000000>,<iTallElipsoid>,<-2>,<19084>
<-52.400238,-106.699383,-256.429151>,<0.631612,-0.212096,-0.745709,0.000000,0.032115,-0.953868,0.298503,0.000000,-0.774619,-0.212486,-0.595663,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43007>
<75.751782,114.826486,-401.467735>,<-0.635017,0.268040,-0.724506,0.000000,0.771467,0.171593,-0.612695,0.000000,-0.039906,-0.948003,-0.315748,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42993>
<33.278712,-106.391565,-282.174768>,<0.961378,0.099377,0.256663,0.000000,-0.025473,-0.896410,0.442493,0.000000,0.274049,-0.431941,-0.859258,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<42976>
<-77.076774,265.007805,-210.396857>,<0.345740,-0.444238,0.826508,0.000000,0.091532,0.892595,0.441469,0.000000,-0.933855,-0.076982,0.349268,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42978>
<24.648477,279.485134,-239.332630>,<-0.949333,0.145364,0.278634,0.000000,0.121618,0.987446,-0.100792,0.000000,-0.289787,-0.061798,-0.955094,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43095>
<32.767634,252.668610,-131.853776>,<0.730324,0.157998,0.664578,0.000000,0.090426,0.941961,-0.323315,0.000000,-0.677090,0.296220,0.673649,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43094>
<-114.547953,-76.267412,-174.083285>,<-0.556173,-0.589965,0.585331,0.000000,0.702868,-0.709733,-0.047497,0.000000,0.443451,0.384993,0.809402,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43231>
